user_id,sleep_id,timestamp,light,rem,deep,fall_asleep,awake,device,is_anomalous
36,36_20240602,2024-06-02T21:56:00,15930.0,7173.0,6611.0,1348.0,1260.0,Source_F,False
36,36_20240603,2024-06-03T22:10:00,13604.0,5854.0,4635.0,2053.0,1792.0,Source_D,False
36,36_20240604,2024-06-04T21:29:00,,,,,,Source_C,True
36,36_20240605,2024-06-05T21:31:00,14661.0,6274.0,6490.0,1376.0,1932.0,Source_E,False
36,36_20240606,2024-06-06T22:20:00,17017.0,6891.0,6496.0,1529.0,998.0,Source_A,False
36,36_20240607,2024-06-07T23:37:00,7117.0,3567.0,2471.0,1388.0,1067.0,Source_F,False
36,36_20240608,2024-06-08T23:15:00,15504.0,7767.0,5793.0,4127.0,1111.0,Source_F,False
36,36_20240609,2024-06-09T22:52:00,9968.0,4122.0,3934.0,1525.0,850.0,Source_B,False
36,36_20240610,2024-06-10T22:40:00,10555.0,4966.0,2922.0,800.0,1194.0,Source_D,False
36,36_20240611,2024-06-11T21:36:00,9985.0,4594.0,3715.0,602.0,1199.0,Source_B,False
36,36_20240612,2024-06-12T23:07:00,10548.0,4725.0,4016.0,129.0,886.0,Source_F,False
36,36_20240613,2024-06-13T23:39:00,13022.0,5728.0,3566.0,2813.0,846.0,Source_F,False
36,36_20240614,2024-06-14T22:22:00,,,,,,Source_F,True
36,36_20240615,2024-06-15T21:15:00,16450.0,7825.0,4688.0,4872.0,2150.0,Source_A,False
36,36_20240616,2024-06-16T22:15:00,9664.0,5166.0,3404.0,2298.0,930.0,Source_B,False
36,36_20240617,2024-06-17T21:17:00,15561.0,7640.0,6666.0,1689.0,1927.0,Source_D,False
36,36_20240618,2024-06-18T23:25:00,10046.0,4459.0,3059.0,757.0,698.0,Source_B,False
36,36_20240619,2024-06-19T23:22:00,16891.0,8079.0,4932.0,1737.0,1131.0,Source_A,False
36,36_20240620,2024-06-20T23:01:00,16691.0,8735.0,4897.0,3712.0,1678.0,Source_D,False
36,36_20240621,2024-06-21T21:38:00,7647.0,4158.0,3746.0,776.0,515.0,Source_A,False
36,36_20240622,2024-06-22T22:38:00,,,,,,Source_E,True
36,36_20240623,2024-06-23T22:42:00,12812.0,6504.0,4618.0,2490.0,1353.0,Source_E,False
36,36_20240624,2024-06-24T22:32:00,9443.0,3651.0,2871.0,1044.0,710.0,Source_B,False
36,36_20240625,2024-06-25T22:57:00,11460.0,5370.0,3736.0,1321.0,1220.0,Source_D,False
36,36_20240626,2024-06-26T23:52:00,8867.0,3607.0,3439.0,396.0,677.0,Source_A,False
36,36_20240627,2024-06-27T23:14:00,14210.0,5459.0,3638.0,1854.0,1731.0,Source_D,False
36,36_20240628,2024-06-28T23:32:00,12249.0,5567.0,3766.0,2857.0,1259.0,Source_E,False
36,36_20240629,2024-06-29T23:21:00,13195.0,5530.0,3467.0,1011.0,1460.0,Source_F,False
36,36_20240630,2024-06-30T22:25:00,14019.0,5987.0,3863.0,1535.0,1320.0,Source_F,False
36,36_20240701,2024-07-01T21:50:00,15655.0,7613.0,6555.0,0.0,1883.0,Source_F,False
36,36_20240702,2024-07-02T21:58:00,8797.0,3854.0,3984.0,576.0,1248.0,Source_D,False
36,36_20240703,2024-07-03T21:04:00,14153.0,6281.0,5203.0,35.0,1762.0,Source_F,False
36,36_20240704,2024-07-04T23:48:00,16034.0,6714.0,5880.0,228.0,940.0,Source_F,False
36,36_20240705,2024-07-05T21:12:00,12495.0,5656.0,5113.0,1296.0,1449.0,Source_C,False
36,36_20240706,2024-07-06T22:34:00,,,,,,Source_A,True
36,36_20240707,2024-07-07T23:39:00,,,,,,Source_D,True
36,36_20240708,2024-07-08T23:04:00,14485.0,6179.0,5202.0,437.0,1115.0,Source_E,False
36,36_20240709,2024-07-09T22:26:00,8420.0,3983.0,2902.0,2123.0,746.0,Source_E,False
36,36_20240710,2024-07-10T21:11:00,18949.0,8309.0,5437.0,0.0,2293.0,Source_E,False
36,36_20240711,2024-07-11T23:13:00,14959.0,6705.0,5414.0,3980.0,1476.0,Source_F,False
36,36_20240712,2024-07-12T22:24:00,15885.0,6565.0,6673.0,0.0,1942.0,Source_E,False
36,36_20240713,2024-07-13T21:51:00,14429.0,5901.0,3585.0,1160.0,1195.0,Source_D,False
36,36_20240714,2024-07-14T23:28:00,8886.0,4512.0,2668.0,1666.0,781.0,Source_F,False
36,36_20240715,2024-07-15T22:35:00,17096.0,8508.0,4888.0,2561.0,2259.0,Source_E,False
36,36_20240716,2024-07-16T21:39:00,,,,,,Source_C,True
36,36_20240717,2024-07-17T22:02:00,,,,,,Source_E,True
36,36_20240718,2024-07-18T23:20:00,12116.0,5730.0,4686.0,385.0,1216.0,Source_F,False
36,36_20240719,2024-07-19T22:56:00,,,,,,Source_E,True
36,36_20240720,2024-07-20T21:07:00,11321.0,5435.0,4796.0,0.0,1379.0,Source_E,False
36,36_20240721,2024-07-21T22:13:00,8339.0,3495.0,3542.0,144.0,516.0,Source_E,False
36,36_20240722,2024-07-22T21:15:00,7826.0,3388.0,2484.0,0.0,954.0,Source_E,False
36,36_20240723,2024-07-23T23:46:00,14020.0,6904.0,4750.0,2267.0,1985.0,Source_F,False
36,36_20240724,2024-07-24T22:10:00,,,,,,Source_B,True
36,36_20240725,2024-07-25T21:37:00,7347.0,3724.0,2892.0,1717.0,625.0,Source_A,False
36,36_20240726,2024-07-26T22:35:00,9580.0,4453.0,2491.0,891.0,823.0,Source_E,False
36,36_20240727,2024-07-27T23:28:00,12959.0,5581.0,3442.0,578.0,1259.0,Source_A,False
36,36_20240728,2024-07-28T22:53:00,11308.0,5725.0,5277.0,0.0,1424.0,Source_C,False
36,36_20240729,2024-07-29T21:50:00,,,,,,Source_B,True
36,36_20240730,2024-07-30T21:29:00,10618.0,5199.0,4922.0,1308.0,920.0,Source_F,False
36,36_20240731,2024-07-31T22:37:00,17167.0,7503.0,5121.0,1153.0,1373.0,Source_E,False
36,36_20240801,2024-08-01T23:43:00,12613.0,6398.0,5421.0,1268.0,1541.0,Source_A,False
36,36_20240802,2024-08-02T21:42:00,,,,,,Source_A,True
36,36_20240803,2024-08-03T22:56:00,8317.0,4038.0,2841.0,396.0,1102.0,Source_C,False
36,36_20240804,2024-08-04T22:50:00,12901.0,5108.0,5660.0,93.0,875.0,Source_B,False
36,36_20240805,2024-08-05T21:48:00,13137.0,6017.0,5035.0,0.0,1537.0,Source_F,False
36,36_20240806,2024-08-06T22:29:00,,,,,,Source_C,True
36,36_20240807,2024-08-07T21:45:00,,,,,,Source_E,True
36,36_20240808,2024-08-08T23:54:00,13001.0,6255.0,5076.0,539.0,1456.0,Source_C,False
36,36_20240809,2024-08-09T22:05:00,16447.0,6698.0,5798.0,1231.0,1653.0,Source_D,False
36,36_20240810,2024-08-10T22:27:00,,,,,,Source_D,True
36,36_20240811,2024-08-11T22:39:00,10445.0,4513.0,3414.0,1975.0,907.0,Source_E,False
36,36_20240812,2024-08-12T23:55:00,14071.0,6359.0,5302.0,151.0,1385.0,Source_C,False
36,36_20240813,2024-08-13T21:52:00,8938.0,4455.0,2437.0,1179.0,1027.0,Source_E,False
36,36_20240814,2024-08-14T22:24:00,8513.0,3574.0,2964.0,1255.0,812.0,Source_A,False
36,36_20240815,2024-08-15T23:20:00,17621.0,7044.0,6583.0,611.0,1806.0,Source_A,False
36,36_20240816,2024-08-16T21:37:00,14316.0,6872.0,6250.0,1237.0,1656.0,Source_B,False
36,36_20240817,2024-08-17T23:17:00,,,,,,Source_B,True
36,36_20240818,2024-08-18T23:43:00,17062.0,7038.0,6404.0,0.0,1328.0,Source_E,False
36,36_20240819,2024-08-19T23:45:00,16791.0,7456.0,6834.0,0.0,1199.0,Source_E,False
36,36_20240820,2024-08-20T21:39:00,13768.0,5863.0,4312.0,134.0,1705.0,Source_B,False
36,36_20240821,2024-08-21T23:48:00,9974.0,5272.0,2992.0,2072.0,992.0,Source_D,False
36,36_20240822,2024-08-22T23:44:00,,,,,,Source_C,True
36,36_20240823,2024-08-23T21:49:00,10804.0,5418.0,4529.0,769.0,923.0,Source_F,False
36,36_20240824,2024-08-24T22:28:00,16096.0,6959.0,4220.0,3431.0,1316.0,Source_D,False
36,36_20240825,2024-08-25T22:12:00,14406.0,6168.0,4767.0,676.0,1871.0,Source_C,False
36,36_20240826,2024-08-26T23:54:00,8443.0,3711.0,3984.0,1125.0,765.0,Source_F,False
36,36_20240827,2024-08-27T22:54:00,,,,,,Source_B,True
36,36_20240828,2024-08-28T22:53:00,,,,,,Source_F,True
36,36_20240829,2024-08-29T21:32:00,7421.0,3127.0,2401.0,1923.0,505.0,Source_F,False
36,36_20240830,2024-08-30T22:03:00,7906.0,3485.0,2301.0,1945.0,495.0,Source_B,False
36,36_20240831,2024-08-31T21:53:00,15364.0,7013.0,4146.0,1776.0,1169.0,Source_E,False
36,36_20240901,2024-09-01T23:35:00,13167.0,5474.0,4644.0,0.0,1476.0,Source_E,False
36,36_20240902,2024-09-02T23:29:00,16675.0,8294.0,7423.0,0.0,2332.0,Source_D,False
36,36_20240903,2024-09-03T21:33:00,9873.0,4541.0,3047.0,2643.0,1036.0,Source_C,False
37,37_20240101,2024-01-01T23:31:00,9465.0,4331.0,4205.0,0.0,1171.0,Source_D,False
37,37_20240102,2024-01-02T22:48:00,10851.0,5306.0,4789.0,1582.0,1181.0,Source_E,False
37,37_20240103,2024-01-03T22:09:00,10532.0,5285.0,4313.0,605.0,1396.0,Source_C,False
37,37_20240104,2024-01-04T21:30:00,,,,,,Source_A,True
37,37_20240105,2024-01-05T22:53:00,7434.0,3551.0,3076.0,0.0,720.0,Source_D,False
37,37_20240106,2024-01-06T21:32:00,,,,,,Source_F,True
37,37_20240107,2024-01-07T23:09:00,,,,,,Source_C,True
37,37_20240108,2024-01-08T22:20:00,11843.0,5652.0,5168.0,0.0,696.0,Source_B,False
37,37_20240109,2024-01-09T23:12:00,14548.0,6217.0,6488.0,559.0,1883.0,Source_B,False
37,37_20240110,2024-01-10T22:32:00,9876.0,4627.0,2851.0,3124.0,652.0,Source_A,False
37,37_20240111,2024-01-11T21:41:00,6662.0,3265.0,3262.0,782.0,625.0,Source_B,False
37,37_20240112,2024-01-12T23:02:00,17471.0,7791.0,5191.0,2914.0,1542.0,Source_A,False
37,37_20240113,2024-01-13T23:28:00,10241.0,4634.0,3092.0,3548.0,1195.0,Source_A,False
37,37_20240114,2024-01-14T21:32:00,11357.0,4416.0,4133.0,0.0,1306.0,Source_F,False
37,37_20240115,2024-01-15T22:43:00,16440.0,6362.0,6406.0,0.0,1322.0,Source_E,False
37,37_20240116,2024-01-16T23:28:00,17322.0,7165.0,6687.0,1286.0,1314.0,Source_D,False
37,37_20240117,2024-01-17T23:48:00,,,,,,Source_C,True
37,37_20240118,2024-01-18T23:03:00,8381.0,4094.0,3247.0,85.0,1153.0,Source_C,False
37,37_20240119,2024-01-19T22:04:00,18537.0,8138.0,5969.0,668.0,2315.0,Source_E,False
37,37_20240120,2024-01-20T23:12:00,,,,,,Source_A,True
37,37_20240121,2024-01-21T21:08:00,10766.0,5253.0,3826.0,1509.0,1062.0,Source_D,False
37,37_20240122,2024-01-22T23:00:00,11364.0,4963.0,3429.0,3057.0,1099.0,Source_F,False
37,37_20240123,2024-01-23T22:06:00,15336.0,6036.0,5517.0,0.0,1334.0,Source_E,False
37,37_20240124,2024-01-24T21:16:00,10782.0,5008.0,3462.0,1536.0,1390.0,Source_D,False
37,37_20240125,2024-01-25T21:16:00,9462.0,3846.0,3481.0,856.0,648.0,Source_B,False
37,37_20240126,2024-01-26T22:29:00,13453.0,5984.0,4703.0,2768.0,1884.0,Source_F,False
37,37_20240127,2024-01-27T22:03:00,10404.0,4862.0,2980.0,2371.0,935.0,Source_B,False
37,37_20240128,2024-01-28T23:03:00,17317.0,7955.0,7113.0,0.0,1444.0,Source_B,False
37,37_20240129,2024-01-29T21:56:00,13463.0,5185.0,5854.0,0.0,1613.0,Source_F,False
37,37_20240130,2024-01-30T22:51:00,9385.0,4083.0,3926.0,2183.0,740.0,Source_F,False
37,37_20240131,2024-01-31T22:34:00,12483.0,5408.0,3511.0,3295.0,1446.0,Source_C,False
37,37_20240201,2024-02-01T23:50:00,10929.0,5320.0,3672.0,1139.0,943.0,Source_B,False
37,37_20240202,2024-02-02T23:03:00,11931.0,5200.0,4705.0,1522.0,742.0,Source_D,False
37,37_20240203,2024-02-03T21:33:00,11107.0,5408.0,4176.0,1887.0,1437.0,Source_B,False
37,37_20240204,2024-02-04T21:41:00,16558.0,7701.0,6800.0,0.0,1601.0,Source_C,False
37,37_20240205,2024-02-05T21:08:00,12142.0,5399.0,4190.0,0.0,1178.0,Source_E,False
37,37_20240206,2024-02-06T23:07:00,6635.0,3001.0,2168.0,1902.0,877.0,Source_D,False
37,37_20240207,2024-02-07T23:23:00,10812.0,5190.0,3930.0,2490.0,735.0,Source_F,False
37,37_20240208,2024-02-08T21:36:00,12260.0,5876.0,5408.0,1389.0,1168.0,Source_B,False
37,37_20240209,2024-02-09T23:14:00,14322.0,6196.0,4903.0,0.0,1779.0,Source_A,False
37,37_20240210,2024-02-10T23:23:00,10390.0,4635.0,3623.0,587.0,1156.0,Source_D,False
37,37_20240211,2024-02-11T21:37:00,16868.0,7526.0,7011.0,0.0,1001.0,Source_A,False
37,37_20240212,2024-02-12T22:57:00,9966.0,4175.0,4130.0,0.0,1263.0,Source_A,False
37,37_20240213,2024-02-13T21:04:00,11932.0,5477.0,4808.0,0.0,1442.0,Source_A,False
37,37_20240214,2024-02-14T23:11:00,16399.0,7010.0,5741.0,102.0,1345.0,Source_A,False
37,37_20240215,2024-02-15T22:49:00,,,,,,Source_C,True
37,37_20240216,2024-02-16T23:55:00,16578.0,6940.0,4415.0,465.0,1955.0,Source_D,False
37,37_20240217,2024-02-17T21:42:00,15965.0,6720.0,5356.0,1987.0,1208.0,Source_A,False
37,37_20240218,2024-02-18T23:04:00,16102.0,6625.0,5141.0,1940.0,1651.0,Source_D,False
37,37_20240219,2024-02-19T22:43:00,17236.0,7441.0,4769.0,4818.0,1323.0,Source_F,False
37,37_20240220,2024-02-20T23:06:00,,,,,,Source_D,True
37,37_20240221,2024-02-21T22:44:00,12130.0,5307.0,3666.0,0.0,1447.0,Source_F,False
37,37_20240222,2024-02-22T21:59:00,18794.0,8725.0,7192.0,0.0,2366.0,Source_F,False
37,37_20240223,2024-02-23T23:47:00,,,,,,Source_A,True
37,37_20240224,2024-02-24T21:27:00,7264.0,3400.0,2157.0,1329.0,541.0,Source_F,False
37,37_20240225,2024-02-25T22:55:00,,,,,,Source_D,True
37,37_20240226,2024-02-26T22:03:00,16016.0,6993.0,4388.0,4757.0,1024.0,Source_F,False
37,37_20240227,2024-02-27T23:04:00,10921.0,4787.0,4372.0,0.0,647.0,Source_F,False
37,37_20240228,2024-02-28T21:57:00,12654.0,5863.0,4956.0,3041.0,1109.0,Source_E,False
37,37_20240229,2024-02-29T21:37:00,12428.0,4996.0,4465.0,1789.0,1267.0,Source_A,False
37,37_20240301,2024-03-01T21:28:00,14133.0,7223.0,6438.0,655.0,1064.0,Source_B,False
37,37_20240302,2024-03-02T23:34:00,9549.0,4411.0,2638.0,1047.0,1217.0,Source_E,False
37,37_20240303,2024-03-03T21:22:00,11547.0,4325.0,4715.0,0.0,1345.0,Source_B,False
37,37_20240304,2024-03-04T22:32:00,,,,,,Source_B,True
37,37_20240305,2024-03-05T22:45:00,14873.0,7079.0,4973.0,3232.0,2136.0,Source_A,False
37,37_20240306,2024-03-06T21:11:00,14638.0,7442.0,5070.0,2609.0,1017.0,Source_D,False
37,37_20240307,2024-03-07T21:15:00,15611.0,7852.0,5424.0,2912.0,1758.0,Source_A,False
37,37_20240308,2024-03-08T21:25:00,12401.0,5425.0,5270.0,834.0,1505.0,Source_F,False
37,37_20240309,2024-03-09T22:10:00,10009.0,5010.0,4880.0,926.0,1179.0,Source_E,False
37,37_20240310,2024-03-10T21:32:00,16499.0,7300.0,7445.0,2222.0,1488.0,Source_A,False
37,37_20240311,2024-03-11T21:11:00,10311.0,4244.0,3250.0,1581.0,1036.0,Source_D,False
37,37_20240312,2024-03-12T21:41:00,6820.0,3155.0,2322.0,1552.0,850.0,Source_B,False
37,37_20240313,2024-03-13T21:36:00,,,,,,Source_F,True
37,37_20240314,2024-03-14T21:05:00,14475.0,5710.0,3500.0,1600.0,1492.0,Source_B,False
37,37_20240315,2024-03-15T22:23:00,17091.0,7743.0,5036.0,0.0,1458.0,Source_F,False
37,37_20240316,2024-03-16T21:06:00,11716.0,5514.0,4968.0,1893.0,1492.0,Source_A,False
37,37_20240317,2024-03-17T23:21:00,10645.0,5111.0,4724.0,1344.0,722.0,Source_E,False
37,37_20240318,2024-03-18T22:18:00,13849.0,6005.0,4391.0,1921.0,1411.0,Source_A,False
37,37_20240319,2024-03-19T22:13:00,17637.0,8140.0,6673.0,0.0,1678.0,Source_E,False
37,37_20240320,2024-03-20T22:27:00,7905.0,3442.0,2247.0,1809.0,482.0,Source_C,False
37,37_20240321,2024-03-21T21:26:00,9928.0,3991.0,3383.0,143.0,964.0,Source_A,False
37,37_20240322,2024-03-22T22:11:00,16134.0,6643.0,6436.0,0.0,1534.0,Source_F,False
37,37_20240323,2024-03-23T21:09:00,13429.0,6524.0,4124.0,2211.0,956.0,Source_C,False
37,37_20240324,2024-03-24T21:16:00,,,,,,Source_D,True
37,37_20240325,2024-03-25T22:13:00,15213.0,5902.0,5956.0,0.0,1590.0,Source_A,False
37,37_20240326,2024-03-26T22:36:00,9188.0,4159.0,3305.0,0.0,922.0,Source_B,False
37,37_20240327,2024-03-27T22:54:00,15017.0,7096.0,6247.0,184.0,909.0,Source_D,False
37,37_20240328,2024-03-28T23:18:00,,,,,,Source_F,True
37,37_20240329,2024-03-29T21:25:00,8346.0,3144.0,3266.0,141.0,707.0,Source_D,False
37,37_20240330,2024-03-30T21:54:00,10672.0,5528.0,4569.0,1079.0,775.0,Source_C,False
37,37_20240331,2024-03-31T23:14:00,13722.0,6043.0,5784.0,0.0,1270.0,Source_B,False
37,37_20240401,2024-04-01T23:00:00,7195.0,3664.0,2156.0,1824.0,477.0,Source_C,False
37,37_20240402,2024-04-02T21:00:00,,,,,,Source_D,True
37,37_20240403,2024-04-03T23:36:00,11217.0,4660.0,4795.0,1675.0,896.0,Source_D,False
37,37_20240404,2024-04-04T23:13:00,10533.0,4340.0,4026.0,53.0,983.0,Source_C,False
37,37_20240405,2024-04-05T22:33:00,15021.0,6952.0,7145.0,827.0,1376.0,Source_A,False
37,37_20240406,2024-04-06T23:07:00,14064.0,5895.0,5417.0,0.0,1153.0,Source_F,False
37,37_20240407,2024-04-07T22:14:00,11805.0,5537.0,4905.0,1296.0,918.0,Source_B,False
37,37_20240408,2024-04-08T21:08:00,12492.0,5594.0,4779.0,2120.0,913.0,Source_B,False
37,37_20240409,2024-04-09T22:46:00,14514.0,6102.0,6189.0,2596.0,1024.0,Source_F,False
37,37_20240410,2024-04-10T21:26:00,18709.0,8513.0,4815.0,1353.0,1716.0,Source_A,False
37,37_20240411,2024-04-11T21:03:00,7768.0,3375.0,3322.0,1729.0,613.0,Source_B,False
37,37_20240412,2024-04-12T22:13:00,16627.0,7255.0,7872.0,1693.0,1674.0,Source_F,False
37,37_20240413,2024-04-13T22:39:00,18049.0,8498.0,5590.0,1045.0,1054.0,Source_A,False
37,37_20240414,2024-04-14T21:54:00,14852.0,6007.0,4533.0,1999.0,886.0,Source_E,False
37,37_20240415,2024-04-15T22:35:00,9116.0,4300.0,3048.0,2264.0,619.0,Source_F,False
37,37_20240416,2024-04-16T21:48:00,10301.0,4740.0,5140.0,1945.0,756.0,Source_C,False
37,37_20240417,2024-04-17T22:06:00,8763.0,4057.0,3395.0,1074.0,765.0,Source_D,False
37,37_20240418,2024-04-18T23:09:00,10212.0,5177.0,4710.0,0.0,1426.0,Source_F,False
37,37_20240419,2024-04-19T21:05:00,12886.0,5512.0,6204.0,1504.0,1314.0,Source_D,False
37,37_20240420,2024-04-20T22:51:00,,,,,,Source_A,True
37,37_20240421,2024-04-21T22:40:00,15320.0,5759.0,6225.0,0.0,1360.0,Source_B,False
37,37_20240422,2024-04-22T21:28:00,14147.0,7225.0,5307.0,2278.0,1480.0,Source_E,False
37,37_20240423,2024-04-23T22:16:00,,,,,,Source_F,True
37,37_20240424,2024-04-24T22:16:00,10173.0,5568.0,3889.0,1615.0,1204.0,Source_F,False
37,37_20240425,2024-04-25T22:03:00,12781.0,5507.0,5039.0,1823.0,1788.0,Source_D,False
37,37_20240426,2024-04-26T22:06:00,11673.0,5058.0,3526.0,2725.0,1074.0,Source_F,False
37,37_20240427,2024-04-27T22:57:00,,,,,,Source_D,True
37,37_20240428,2024-04-28T21:43:00,8358.0,4300.0,3792.0,807.0,706.0,Source_D,False
37,37_20240429,2024-04-29T21:46:00,,,,,,Source_D,True
37,37_20240430,2024-04-30T23:38:00,7093.0,3472.0,2680.0,1746.0,490.0,Source_B,False
37,37_20240501,2024-05-01T22:23:00,13126.0,5740.0,5499.0,0.0,1463.0,Source_B,False
37,37_20240502,2024-05-02T23:38:00,9133.0,4012.0,2539.0,40.0,939.0,Source_A,False
37,37_20240503,2024-05-03T23:00:00,15290.0,7190.0,5264.0,0.0,1294.0,Source_F,False
37,37_20240504,2024-05-04T21:40:00,14587.0,6580.0,4331.0,2031.0,1576.0,Source_D,False
37,37_20240505,2024-05-05T22:43:00,12818.0,5865.0,4353.0,1057.0,865.0,Source_F,False
37,37_20240506,2024-05-06T23:07:00,15156.0,7952.0,7164.0,1232.0,1084.0,Source_A,False
37,37_20240507,2024-05-07T21:06:00,12666.0,5298.0,3337.0,2054.0,1557.0,Source_E,False
37,37_20240508,2024-05-08T22:29:00,11033.0,5848.0,3258.0,2872.0,1102.0,Source_B,False
37,37_20240509,2024-05-09T21:25:00,10364.0,4751.0,3508.0,2373.0,1022.0,Source_E,False
37,37_20240510,2024-05-10T22:40:00,11215.0,5113.0,5113.0,1701.0,789.0,Source_B,False
37,37_20240511,2024-05-11T23:48:00,11655.0,6170.0,4976.0,1393.0,930.0,Source_B,False
37,37_20240512,2024-05-12T23:02:00,7722.0,3901.0,2747.0,1912.0,772.0,Source_C,False
37,37_20240513,2024-05-13T23:04:00,9327.0,4480.0,2921.0,171.0,1256.0,Source_B,False
37,37_20240514,2024-05-14T23:58:00,8173.0,3264.0,3388.0,130.0,787.0,Source_E,False
37,37_20240515,2024-05-15T22:47:00,7136.0,3164.0,2990.0,780.0,530.0,Source_A,False
37,37_20240516,2024-05-16T23:28:00,15969.0,8399.0,5350.0,3187.0,1110.0,Source_E,False
37,37_20240517,2024-05-17T21:33:00,10695.0,5424.0,5127.0,0.0,1572.0,Source_F,False
37,37_20240518,2024-05-18T21:21:00,10053.0,4816.0,2880.0,1134.0,1299.0,Source_B,False
37,37_20240519,2024-05-19T23:28:00,18389.0,7884.0,5243.0,1927.0,1388.0,Source_D,False
37,37_20240520,2024-05-20T21:09:00,,,,,,Source_D,True
37,37_20240521,2024-05-21T21:01:00,15223.0,7756.0,5027.0,3089.0,1521.0,Source_C,False
37,37_20240522,2024-05-22T22:43:00,,,,,,Source_C,True
37,37_20240523,2024-05-23T23:18:00,14063.0,5489.0,5801.0,0.0,1105.0,Source_C,False
37,37_20240524,2024-05-24T21:33:00,12418.0,5274.0,3482.0,874.0,759.0,Source_B,False
37,37_20240525,2024-05-25T22:35:00,9406.0,3919.0,2735.0,2400.0,944.0,Source_A,False
37,37_20240526,2024-05-26T21:53:00,10318.0,5166.0,4289.0,271.0,691.0,Source_A,False
37,37_20240527,2024-05-27T22:30:00,,,,,,Source_F,True
37,37_20240528,2024-05-28T23:02:00,14807.0,6268.0,4571.0,2927.0,1092.0,Source_C,False
37,37_20240529,2024-05-29T22:55:00,18239.0,6866.0,7769.0,0.0,1488.0,Source_E,False
37,37_20240530,2024-05-30T21:00:00,,,,,,Source_B,True
37,37_20240531,2024-05-31T21:02:00,17393.0,7639.0,6483.0,0.0,1963.0,Source_D,False
37,37_20240601,2024-06-01T22:59:00,18036.0,7028.0,6210.0,926.0,2263.0,Source_C,False
37,37_20240602,2024-06-02T23:41:00,,,,,,Source_F,True
37,37_20240603,2024-06-03T23:58:00,,,,,,Source_E,True
37,37_20240604,2024-06-04T23:45:00,12089.0,5942.0,3569.0,2933.0,1798.0,Source_B,False
37,37_20240605,2024-06-05T23:03:00,16138.0,7290.0,4497.0,1191.0,1770.0,Source_F,False
37,37_20240606,2024-06-06T21:36:00,8216.0,3404.0,2385.0,1428.0,686.0,Source_F,False
37,37_20240607,2024-06-07T23:16:00,7857.0,3315.0,3408.0,966.0,643.0,Source_E,False
37,37_20240608,2024-06-08T22:03:00,17484.0,6714.0,7383.0,0.0,1419.0,Source_B,False
37,37_20240609,2024-06-09T21:35:00,9566.0,4035.0,2876.0,1207.0,621.0,Source_B,False
37,37_20240610,2024-06-10T22:49:00,16315.0,6595.0,6563.0,931.0,1745.0,Source_A,False
37,37_20240611,2024-06-11T23:07:00,13342.0,4952.0,4424.0,1292.0,750.0,Source_B,False
37,37_20240612,2024-06-12T22:21:00,10856.0,4472.0,3877.0,958.0,1094.0,Source_E,False
37,37_20240613,2024-06-13T23:50:00,,,,,,Source_E,True
37,37_20240614,2024-06-14T23:26:00,16438.0,6691.0,5320.0,2526.0,1414.0,Source_F,False
37,37_20240615,2024-06-15T21:30:00,14978.0,7144.0,5365.0,4435.0,1357.0,Source_B,False
37,37_20240616,2024-06-16T21:39:00,12876.0,5292.0,4868.0,0.0,1222.0,Source_A,False
37,37_20240617,2024-06-17T23:35:00,,,,,,Source_E,True
37,37_20240618,2024-06-18T21:45:00,17108.0,8476.0,8108.0,0.0,1823.0,Source_C,False
37,37_20240619,2024-06-19T21:44:00,16555.0,7200.0,7486.0,2265.0,2295.0,Source_B,False
37,37_20240620,2024-06-20T21:07:00,7798.0,3534.0,2715.0,0.0,883.0,Source_B,False
37,37_20240621,2024-06-21T22:19:00,,,,,,Source_B,True
37,37_20240622,2024-06-22T22:35:00,14256.0,5558.0,5070.0,1260.0,1241.0,Source_F,False
37,37_20240623,2024-06-23T22:33:00,16765.0,7393.0,7170.0,2431.0,1460.0,Source_E,False
37,37_20240624,2024-06-24T21:56:00,14140.0,7124.0,5579.0,7.0,1660.0,Source_C,False
37,37_20240625,2024-06-25T23:23:00,17554.0,7820.0,5811.0,1228.0,2370.0,Source_F,False
37,37_20240626,2024-06-26T21:13:00,,,,,,Source_D,True
37,37_20240627,2024-06-27T22:58:00,,,,,,Source_D,True
37,37_20240628,2024-06-28T21:57:00,11309.0,5199.0,3086.0,2304.0,1207.0,Source_E,False
37,37_20240629,2024-06-29T21:12:00,12737.0,5662.0,4759.0,43.0,1519.0,Source_B,False
37,37_20240630,2024-06-30T23:07:00,18096.0,7396.0,4516.0,2731.0,1110.0,Source_F,False
37,37_20240701,2024-07-01T22:03:00,12102.0,6068.0,3799.0,2228.0,1218.0,Source_C,False
37,37_20240702,2024-07-02T22:56:00,,,,,,Source_E,True
37,37_20240703,2024-07-03T23:47:00,,,,,,Source_F,True
37,37_20240704,2024-07-04T21:04:00,7836.0,3608.0,3208.0,855.0,755.0,Source_D,False
37,37_20240705,2024-07-05T22:21:00,9227.0,3522.0,3262.0,558.0,545.0,Source_E,False
37,37_20240706,2024-07-06T22:58:00,13530.0,6351.0,3579.0,1542.0,1669.0,Source_A,False
37,37_20240707,2024-07-07T21:40:00,9210.0,4121.0,2973.0,1179.0,840.0,Source_E,False
37,37_20240708,2024-07-08T23:23:00,8034.0,3395.0,2405.0,1287.0,552.0,Source_D,False
37,37_20240709,2024-07-09T21:03:00,12084.0,5033.0,5363.0,1032.0,1375.0,Source_C,False
